cluster_id,ADL量表-总分,IADL量表-总分,肌少症评估-总分,Fried衰弱表型评估-总分,衰弱快速筛查量表-总分,跌倒评估-总分,弹性评估-总分,生活行为与社会功能评估-总分,生命质量评估-1）总体来讲，您的健康状况是,生命质量评估-10）在过去4个星期里，您有多少时间感到精力充沛？,生命质量评估-11）在过去4个星期里，您有多少时间感到心情不好、闷闷不乐或沮丧？,生命质量评估-12）在过去4个星期里，有多少时间由于您身体健康或情绪问题而妨碍您的社交活动（比如探亲、访友等）？
0,75.71349557522124,15.133997785160576,4.139821029082774,2.2855361596009973,1.8864142538975501,46.84770436730123,38.92368125701459,1.9206703910614524,4.026905829596412,3.374439461883408,4.45067264573991,4.110986547085202
1,98.22009907997169,8.92144373673036,0.7029914529914529,1.016678752719362,0.35127478753541075,5.56980056980057,47.355968548963546,0.9046941678520626,2.799857040743388,2.4038598999285203,4.964974982130093,5.134381701215154
2,94.84242424242424,10.282424242424243,0.7031630170316302,0.7153284671532847,0.3155339805825243,32.86755771567436,51.04131227217497,0.534629404617254,2.3973268529769136,2.1688942891859053,5.24179829890644,5.417982989064399
3,98.38426527958387,8.504229017566688,0.701171875,0.9953333333333333,0.3717447916666667,23.55606258148631,47.03067885117493,0.8456026058631921,3.068359375,2.2708333333333335,4.962239583333333,5.072916666666667
4,98.24955908289242,8.91005291005291,1.1352313167259787,1.0817051509769093,0.4407079646017699,23.362989323843415,46.33752244165171,0.799645390070922,3.222918531781558,2.46911369740376,4.974037600716204,4.999104744852283
