cluster_id,Cognition,Psychological,Vitality,Locomotion,Sensory,Overall IC
0,66.67586841499885,70.86266390614216,76.7606391832095,45.355629027334345,55.814354727398204,63.093831051816615
1,83.78247147365865,81.26778344258315,85.76709481170472,66.28669813147751,66.00873998543335,76.62255756897147
2,86.51279092133102,85.9803808424697,85.43023866903944,66.00122762139655,62.17830351990767,77.22058831482889
3,88.51473922902494,86.61655328798187,87.15300563082376,70.72145961015094,69.95408163265306,80.59196787812692
