cluster_id,ADL total,IADL total,Sarcopenia score,Fried frailty score,Frailty screen score,Fall risk score,Resilience score,Social function score,QoL general health,QoL energy,QoL depressed mood,QoL social limitation
0,85.8641975308642,12.777292576419214,2.9507714915503307,1.8509984639016897,1.3357664233576643,38.27446651949963,40.38580931263858,1.6368305209097578,3.812269031781227,3.198078344419808,4.59719142645972,4.418329637841833
1,97.7600607441154,8.931008339651251,0.7244274809160305,0.9992181391712275,0.3611532625189681,5.797101449275362,47.43338437978561,0.9041095890410958,2.7819433817903594,2.394797245600612,4.962509563886764,5.129303749043611
2,95.11169900058789,9.70135214579659,0.9209439528023599,1.0633675316837659,0.4048320565704184,27.864306784660766,47.92958579881657,0.752802359882006,2.9173553719008263,2.2969303423848877,5.076741440377804,5.120425029515939
3,98.26286116983792,8.527503526093088,0.772984441301273,0.7792954708842559,0.37173144876325087,22.827317763623498,48.94964539007092,0.6614840989399293,2.872611464968153,2.1627742392073603,5.026185421089879,5.186836518046709
