cluster_id,ADL total,IADL total,Sarcopenia score,Fried frailty score,Frailty screen score,Fall risk score,Resilience score,Social function score,QoL general health,QoL energy,QoL depressed mood,QoL social limitation
0,80.6341673856773,14.39344262295082,3.675392670157068,2.115420129270545,1.6548442906574394,39.44978165938865,38.78031634446397,1.9390774586597042,4.003521126760563,3.443661971830986,4.467429577464789,4.15669014084507
1,95.55974165769645,9.742595584275714,1.286720867208672,1.323873121869783,0.5737439222042139,24.63646228974498,44.24291938997821,1.0346320346320346,3.3452768729641695,2.682410423452769,4.869706840390879,4.91313789359392
2,98.80087209302326,8.425145348837209,0.30029154518950435,0.7483492296404989,0.16084425036390101,19.81063364894392,50.7,0.5316824471959214,2.485797523670794,1.9970866715222142,5.1922796795338675,5.357611070648216
3,99.4018296973962,8.142957746478872,0.4382498235709245,0.6089466089466089,0.22762508809020437,15.049400141143261,50.73427561837456,0.5370501058574453,2.593220338983051,1.9837570621468927,5.108757062146893,5.336864406779661
